CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;SumaDiaria
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;01;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;02;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;03;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;04;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;05;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;06;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;07;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;08;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;09;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;10;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;11;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;12;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;13;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;14;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;15;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;16;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;17;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;18;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;19;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;20;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;21;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;22;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;23;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;24;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;25;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;26;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;27;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;28;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;29;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;06;30;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;01;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;02;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;03;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;04;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;05;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;06;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;07;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;08;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;09;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;10;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;11;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;12;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;13;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;14;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;15;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;16;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;17;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;18;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;19;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;20;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;21;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;22;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;23;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;24;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;25;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;26;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;27;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;28;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;29;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;06;30;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;01;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;02;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;03;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;04;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;05;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;06;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;07;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;08;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;09;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;10;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;11;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;12;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;13;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;14;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;15;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;16;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;17;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;18;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;19;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;20;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;21;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;22;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;23;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;24;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;06;25;0.0
