180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;1;19.8;26.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;2;20.3;25.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;3;19.7;25.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;4;20.1;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;5;21.7;26.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;6;23.1;27.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;7;21.9;27.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;8;21.6;27.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;9;21.8;29.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;10;22.8;27.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;11;21.9;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;12;21.3;27.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;13;19.7;25.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;14;18.8;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;15;19.0;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;16;19.5;25.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;17;20.7;26.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;18;20.1;26.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;19;20.7;26.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;20;19.0;24.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;21;17.9;24.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;22;19.8;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;23;19.7;25.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;24;19.9;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;25;19.9;26.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;26;21.1;27.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;27;21.3;26.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;2;28;20.7;27.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;1;18.7;25.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;2;18.5;24.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;3;18.3;24.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;4;19.8;25.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;5;21.1;27.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;6;22.1;27.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;7;21.8;27.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;8;19.3;26.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;9;20.5;30.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;10;21.2;29.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;11;21.0;25.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;12;18.5;26.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;13;18.7;25.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;14;18.7;25.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;15;19.0;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;16;19.5;25.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;17;20.5;26.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;18;18.7;24.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;19;17.6;23.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;20;16.7;23.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;21;16.7;23.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;22;18.8;24.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;23;18.6;24.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;24;18.1;25.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;25;18.6;26.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;26;20.8;26.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;27;19.2;26.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;2;28;18.7;24.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;1;6.5;24.7
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;2;4.8;27.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;3;6.6;26.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;4;8.5;25.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;5;7.0;23.8
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;6;10.5;23.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;7;8.8;24.6
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;8;7.2;24.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;9;11.6;22.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;10;7.3;23.1
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;11;6.5;24.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;12;5.6;22.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;13;6.3;24.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;14;6.2;25.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;15;5.0;25.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;16;5.1;26.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;17;4.8;25.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;18;6.2;24.7
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;19;5.1;24.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;20;6.0;26.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;21;5.5;25.7
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;22;6.5;25.2
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;23;6.6;25.0
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;24;7.7;24.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;25;7.0;25.3
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;26;7.2;26.1
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;27;7.7;25.5
220002;El Loa, Calama Ad.;22&deg 29' 53'' S;2321;2013;2;28;7.5;26.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;1;17.4;24.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;2;17.1;23.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;3;17.0;23.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;4;17.3;23.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;5;15.7;26.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;6;19.9;25.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;7;19.9;25.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;8;18.6;26.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;9;19.6;26.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;10;19.2;24.9
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;11;19.4;24.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;12;18.5;25.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;13;18.4;24.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;14;17.5;24.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;15;17.2;24.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;16;17.7;24.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 13'' S;112;2013;2;17;18.2;23.6
