180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;1;15.7;22.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;2;17.8;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;3;15.3;22.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;4;14.8;22.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;5;15.6;22.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;6;16.9;23.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;7;15.2;23.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;8;15.1;23.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;9;14.7;22.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;10;15.9;23.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;11;15.4;23.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;12;14.1;24.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;13;12.9;21.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;14;17.2;21.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;15;13.1;21.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;16;14.5;20.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;17;12.4;20.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;18;14.0;20.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;19;13.2;21.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;20;12.2;22.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;21;13.7;20.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;22;16.2;21.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;23;15.4;21.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;24;12.9;21.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;25;13.0;21.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;26;13.7;23.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;27;15.7;22.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;28;14.1;22.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;29;13.7;22.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;4;30;14.5;21.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;1;15.1;22.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;2;15.5;21.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;3;15.0;20.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;4;14.0;21.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;5;14.3;21.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;6;15.1;22.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;7;15.1;23.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;8;15.0;23.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;9;14.8;22.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;10;15.8;22.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;11;14.3;21.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;12;14.6;21.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;13;13.3;20.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;14;14.2;20.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;15;13.3;20.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;16;15.1;19.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;17;12.7;20.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;18;12.5;19.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;19;15.8;21.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;20;12.6;21.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;21;14.8;20.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;22;15.2;20.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;23;15.5;21.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;24;14.5;19.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;4;25;13.6;20.8
