180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;1;11.0;16.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;2;14.1;17.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;3;12.5;17.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;4;8.7;16.8
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;5;10.9;17.5
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;6;12.4;16.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;7;14.9;16.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;8;13.5;17.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;9;10.1;17.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;10;14.7;16.3
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;11;15.1;16.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;12;11.5;17.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;13;13.4;17.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;14;12.7;17.1
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;15;9.2;16.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;16;12.0;17.2
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;17;14.9;19.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;18;12.4;17.7
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;19;12.7;17.4
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;20;12.7;18.6
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;21;14.0;16.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;22;14.5;17.9
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;7;23;14.1;16.7
