CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;1;16.5;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;2;16.9;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;3;15.7;18.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;4;16.2;17.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;5;16.3;17.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;6;16.1;19.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;7;16.6;19.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;8;17.0;19.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;9;16.3;19.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;10;16.7;19.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;11;13.3;19.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;12;16.4;18.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;13;16.8;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;14;17.0;19.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;15;17.1;19.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;16;16.7;18.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;17;15.3;18.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;18;16.0;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;19;14.9;17.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;20;15.3;17.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;21;15.3;18.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;22;11.9;18.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;23;15.6;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;24;15.0;17.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;25;12.7;20.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;26;16.1;18.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;27;16.0;18.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;28;16.3;17.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;29;15.8;19.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;30;16.5;19.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;7;31;12.2;19.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;1;15.5;17.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;2;15.2;17.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;3;15.8;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;4;15.3;18.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;5;14.9;18.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;6;13.4;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;7;15.1;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;8;15.0;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;9;15.0;17.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;10;15.8;18.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;11;16.2;18.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;12;15.4;18.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;13;15.3;19.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;14;16.2;19.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;15;16.5;17.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;16;15.3;16.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;17;14.0;17.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;18;14.0;16.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;19;13.4;16.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;20;14.5;16.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;21;15.0;17.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;22;13.4;18.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;23;11.8;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;24;14.3;17.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;25;14.9;16.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;26;14.7;17.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;27;15.1;16.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;28;14.7;17.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;29;15.0;17.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;30;13.5;17.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;7;31;14.0;16.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;1;4.7;21.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;2;2.9;23.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;3;4.3;21.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;4;0.2;20.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;5;0.2;21.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;6;0.5;22.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;7;-0.3;22.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;8;3.4;22.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;9;-1.1;24.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;10;0.4;25.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;11;-0.2;22.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;12;2.4;23.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;13;2.6;23.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;14;2.5;23.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;15;2.3;20.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;16;2.6;19.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;7;17;2.3;21.2
