CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;1;14.4;22.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;2;15.7;23.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;3;15.4;22.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;4;16.7;21.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;5;17.1;22.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;6;16.4;22.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;7;17.1;22.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;8;18.1;22.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;9;17.7;22.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;10;18.1;21.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;11;18.6;22.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;12;15.0;22.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;13;15.3;22.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;14;16.2;22.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;15;18.1;22.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;16;16.6;22.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;17;18.7;24.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;18;16.5;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;19;18.5;23.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;20;19.3;23.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;21;18.5;25.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;22;18.1;24.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;23;17.8;25.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;24;16.4;24.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;25;19.7;25.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;26;20.2;26.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;27;18.5;25.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;28;19.6;24.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;29;18.9;24.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;30;20.1;24.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;12;31;20.6;26.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;1;15.2;21.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;2;17.0;23.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;3;16.4;22.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;4;15.6;22.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;5;16.1;22.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;6;18.3;22.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;7;15.4;22.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;8;17.1;21.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;9;16.7;21.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;10;17.9;21.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;11;17.8;22.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;12;16.3;22.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;13;15.6;22.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;14;15.5;22.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;15;16.4;23.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;16;17.7;22.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;17;17.8;23.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;18;18.9;23.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;19;17.7;24.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;20;17.6;24.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;21;17.1;24.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;22;18.5;24.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;23;17.3;23.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;24;18.0;23.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;25;19.9;24.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;26;18.9;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;27;18.1;23.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;28;18.0;24.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;29;17.7;23.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;30;19.3;24.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;12;31;18.0;26.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;1;1.8;24.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;2;3.2;23.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;3;2.2;23.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;4;6.3;24.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;5;10.0;25.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;6;6.1;25.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;7;9.4;25.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;8;4.6;26.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;9;5.0;26.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;10;4.8;25.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;11;3.0;25.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;12;12;2.3;23.8
