CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;1;17.8;25.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;2;17.3;23.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;3;17.2;24.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;4;17.5;24.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;5;17.2;23.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;6;17.6;26.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;7;17.1;24.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;8;17.4;24.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;9;16.5;24.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;10;16.9;25.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;11;17.1;24.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;12;17.1;23.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;13;16.7;23.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;14;17.0;23.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;15;15.9;25.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;16;16.4;23.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;17;16.6;24.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;18;16.5;24.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;19;17.5;25.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;20;18.1;23.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;21;16.7;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;22;17.7;24.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;23;17.0;24.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;24;20.2;23.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;25;21.1;24.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;26;18.2;23.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;27;19.7;23.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;28;17.6;22.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;29;17.3;22.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;4;30;19.3;22.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;1;17.5;24.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;2;16.6;22.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;3;18.3;24.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;4;17.2;22.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;5;16.5;24.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;6;15.6;23.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;7;17.4;22.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;8;15.4;22.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;9;15.2;21.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;10;16.5;24.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;11;16.6;24.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;12;16.4;24.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;13;15.5;22.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;14;17.0;21.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;15;16.6;22.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;16;14.2;22.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;17;18.2;22.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;18;18.6;23.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;19;19.7;23.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;20;16.5;22.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;21;15.8;22.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;22;18.3;23.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;23;16.4;22.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;24;17.8;22.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;25;19.0;22.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;26;16.5;20.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;27;18.3;21.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;28;15.0;20.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;29;16.8;20.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;4;30;15.4;20.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;1;7.8;22.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;2;5.6;23.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;3;4.7;24.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;4;5.5;23.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;5;4.4;24.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;6;3.5;24.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;7;3.0;23.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;8;3.0;22.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;9;2.0;22.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;10;1.9;22.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;11;3.4;22.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;12;3.8;24.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;13;2.4;24.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;14;4.6;24.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;15;7.7;26.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;16;5.5;26.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;17;2.8;24.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;18;3.6;20.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;19;7.2;18.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;20;2.9;20.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;21;3.6;22.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;22;3.2;23.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;23;3.5;24.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;24;3.2;23.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;25;4.0;21.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;26;4.4;23.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;27;2.2;22.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;28;1.6;24.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;29;6.1;24.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;4;30;5.1;24.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;4;1;14.9;22.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;4;2;15.6;20.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;4;3;15.4;21.1
