CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;1;15.4;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;2;16.3;19.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;3;16.3;19.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;4;16.1;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;5;15.1;17.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;6;15.4;17.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;7;15.7;18.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;8;14.0;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;9;16.4;18.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;10;16.2;19.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;11;15.8;18.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;12;15.0;19.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;13;15.7;18.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;14;15.7;18.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;15;15.7;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;16;15.3;18.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;17;15.5;18.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;18;15.1;18.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;19;16.1;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;20;15.0;18.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;21;14.8;18.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;22;11.9;18.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;23;14.4;19.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;24;14.3;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;25;16.3;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;26;15.7;18.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;27;15.9;18.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;28;15.7;18.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;29;15.9;18.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;30;15.0;18.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;8;31;16.3;19.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;1;12.1;17.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;2;13.8;17.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;3;15.1;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;4;14.6;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;5;14.2;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;6;14.3;17.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;7;13.6;18.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;8;15.2;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;9;16.0;18.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;10;15.5;18.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;11;16.1;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;12;15.4;19.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;13;11.5;18.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;14;15.2;18.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;15;14.8;17.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;16;14.6;17.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;17;13.9;17.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;18;15.1;17.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;19;14.5;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;20;13.3;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;21;15.3;18.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;22;15.9;19.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;23;14.2;19.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;24;14.2;18.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;25;15.5;18.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;26;15.1;18.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;27;14.7;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;28;14.6;17.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;29;14.9;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;30;15.6;18.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;8;31;15.9;18.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;1;-2.7;20.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;2;-4.3;22.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;3;-0.7;21.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;4;0.1;23.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;5;-0.6;24.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;6;0.9;24.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;7;0.3;23.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;8;-0.4;24.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;9;0.0;22.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;10;-2.3;20.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;11;-0.3;16.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;12;-0.6;11.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;13;-5.4;20.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;14;-2.4;20.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;15;-3.4;20.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;16;-3.2;21.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;17;-1.7;21.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;18;-2.2;21.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;19;-1.8;20.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;20;-1.8;24.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;21;-0.5;25.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;22;1.1;22.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;23;3.4;21.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;24;1.5;20.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;25;-3.1;20.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;26;-3.2;22.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;27;-1.0;22.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;28;0.3;22.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;29;1.4;23.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;30;2.8;25.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;8;31;3.9;25.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;1;14.0;16.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;2;9.3;15.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;3;13.0;16.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;4;12.1;15.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;5;12.8;15.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;6;13.0;16.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;7;13.4;16.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;8;13.5;17.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;9;14.5;17.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;10;12.9;17.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;11;12.2;17.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;12;13.2;16.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;13;11.1;16.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;14;9.2;16.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;15;13.2;16.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;16;13.7;16.4
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;17;13.3;16.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;18;13.2;16.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;19;14.0;16.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;20;11.8;16.3
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;21;13.0;19.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;22;14.6;20.2
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;23;12.1;16.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;24;13.7;16.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;25;13.8;17.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;26;11.9;15.8
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;27;12.2;16.6
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;28;12.9;16.1
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;29;12.7;16.5
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;30;13.5;18.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2017;8;31;13.7;16.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;1;17.9;21.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;2;18.7;21.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;3;16.7;21.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;4;11.4;21.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;5;12.6;21.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;6;11.4;21.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;7;13.3;22.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;8;16.9;21.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;9;13.3;20.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;10;12.5;21.7
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;11;17.3;22.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;12;16.3;23.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;13;17.7;23.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;14;13.1;23.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;15;18.0;22.9
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;16;19.2;22.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;17;14.5;23.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;18;16.4;23.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;19;19.0;22.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;20;19.2;23.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;21;18.3;21.3
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;22;16.0;19.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;23;14.4;19.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;24;15.4;19.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;25;13.8;22.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;26;12.1;21.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;27;11.4;20.1
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;28;11.7;21.5
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;29;12.7;22.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;30;17.0;21.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2017;8;31;13.2;21.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;8;1;11.3;15.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;8;2;5.7;22.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;8;3;6.5;15.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;8;4;9.8;17.1
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;8;5;11.2;17.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;8;6;5.1;17.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;8;7;11.2;19.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2017;8;8;6.3;19.3
