CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;1;20.6;25.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;2;19.8;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;3;19.3;25.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;4;21.3;26.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;5;21.7;26.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;6;22.4;26.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;7;21.7;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;8;21.1;25.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;9;20.6;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;10;22.5;26.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;11;22.5;26.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;12;20.9;26.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;13;21.9;27.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;14;22.4;27.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;15;23.0;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;16;22.7;28.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;17;21.6;27.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;18;21.7;27.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;19;22.5;27.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;20;22.7;28.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;21;23.9;27.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;22;24.0;28.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;23;23.9;28.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;24;23.3;28.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;25;23.5;27.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;26;23.6;28.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;27;22.9;28.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;28;22.8;28.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;29;22.1;27.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;30;23.2;27.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2017;1;31;23.1;28.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;1;19.2;23.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;2;20.0;23.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;3;20.0;24.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;4;18.3;25.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;5;19.8;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;6;20.8;26.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;7;21.0;27.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;8;20.5;25.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;9;21.0;26.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;10;21.6;25.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;11;21.0;25.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;12;21.8;26.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;13;20.4;26.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;14;21.6;26.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;15;23.0;26.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;16;22.8;28.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;17;21.4;26.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;18;22.0;26.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;19;23.1;27.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;20;23.1;28.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;21;23.2;27.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;22;24.0;28.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;23;23.4;29.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;24;23.1;28.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;25;22.0;27.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;26;23.6;28.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;27;22.2;27.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;28;21.4;27.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;29;22.0;27.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;30;23.6;28.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2017;1;31;22.0;28.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;1;6.1;25.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;2;8.1;26.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;3;6.0;25.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;4;7.7;26.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;5;8.5;24.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;6;7.3;23.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;7;7.2;24.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;8;7.7;26.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;9;8.1;24.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;10;8.5;23.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;11;9.4;23.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;12;11.5;24.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2017;1;13;9.2;24.6
