CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;1;22.1;27.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;2;23.1;26.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;3;21.7;27.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;4;22.6;27.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;5;20.8;27.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;6;20.7;26.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;7;20.9;29.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;8;22.6;28.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;9;20.3;27.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;10;20.5;26.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;11;19.4;26.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;12;22.1;28.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;13;19.9;27.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;14;21.3;26.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;15;19.7;26.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;16;19.5;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;17;20.3;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;18;19.7;26.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;19;20.7;26.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;20;19.6;26.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;21;19.6;26.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;22;20.5;26.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;23;21.7;26.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;24;21.1;27.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;25;18.4;25.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;26;18.3;24.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;27;18.3;24.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;28;18.8;25.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;29;18.6;26.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;30;19.0;25.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;3;31;18.8;25.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;1;21.3;27.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;2;22.3;25.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;3;20.5;25.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;4;21.0;25.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;5;20.0;25.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;6;20.0;26.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;7;20.3;26.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;8;19.9;25.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;9;19.4;25.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;10;19.3;25.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;11;20.0;25.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;12;21.7;26.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;13;20.1;25.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;14;18.9;25.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;15;19.4;25.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;16;18.4;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;17;21.0;25.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;18;19.6;25.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;19;19.2;26.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;20;19.0;25.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;21;18.8;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;22;19.0;24.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;23;21.2;24.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;24;19.3;24.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;25;16.9;23.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;26;17.2;23.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;27;18.6;23.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;28;17.8;24.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;29;19.4;25.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;30;18.4;25.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;3;31;18.3;24.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;1;9.5;29.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;2;7.3;28.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;3;6.0;28.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;4;7.3;26.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;5;5.7;25.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;6;6.5;24.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;7;6.0;24.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;8;5.5;24.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;9;5.7;24.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;10;5.3;26.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;11;7.0;26.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;12;8.9;24.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;13;7.5;26.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;14;7.4;26.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;15;7.6;25.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;16;7.8;26.8
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;17;9.5;26.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;18;9.0;26.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;19;7.1;25.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;20;7.8;26.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;21;7.4;26.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;22;6.7;26.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;23;7.9;24.5
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;24;5.0;24.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;25;3.3;25.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;26;4.0;25.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;27;5.3;25.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;28;5.8;25.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;29;6.4;24.9
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;30;8.0;25.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;3;31;9.0;25.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;3;1;18.4;23.7
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2016;3;2;18.3;23.0
