CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;1;12.0;20.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;2;12.8;19.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;3;16.0;19.8
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;4;17.6;20.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;5;15.2;20.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;6;18.1;20.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;7;17.6;20.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;8;17.4;20.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;9;16.9;19.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;10;16.3;19.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;11;14.5;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;12;16.7;19.2
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;13;14.4;22.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;14;13.2;20.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;15;17.3;20.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;16;17.8;20.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;17;17.4;19.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;18;17.4;20.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;19;16.8;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;20;15.2;19.3
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;21;15.1;19.0
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;22;14.7;19.5
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;23;16.8;19.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;24;16.7;19.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;25;16.4;19.6
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;26;16.1;21.1
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;27;11.1;19.4
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;28;16.0;24.7
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;29;17.2;19.9
180005;Chacalluta, Arica Ap.;18&deg 21' 5'' S;63;2016;6;30;17.5;19.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;1;14.1;18.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;2;13.4;19.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;3;15.6;19.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;4;16.0;19.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;5;16.4;19.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;6;16.6;19.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;7;16.4;18.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;8;15.7;18.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;9;15.1;17.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;10;15.0;17.6
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;11;14.2;18.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;12;15.5;20.1
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;13;15.6;20.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;14;13.7;20.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;15;15.4;19.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;16;16.5;17.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;17;16.8;18.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;18;16.5;18.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;19;13.1;18.9
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;20;13.3;18.3
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;21;15.0;17.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;22;15.0;17.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;23;15.9;17.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;24;15.8;18.4
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;25;16.7;19.2
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;26;12.5;19.8
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;27;12.2;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;28;14.5;17.7
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;29;16.2;18.5
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2016;6;30;16.1;18.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;1;-1.6;18.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;2;-0.6;19.4
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;3;-2.3;18.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;4;-3.4;19.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;5;-4.4;18.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;6;-3.7;17.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;7;-3.2;21.2
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;8;2.6;21.6
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;9;1.4;21.3
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;10;1.0;24.1
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;11;4.4;24.7
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;12;3.4;25.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2016;6;13;2.2;21.3
