CodigoNacional;NombreEstacion;Latitud;Altura;A�o;Mes;Dia;SumaDiaria
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;20;8.8
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;21;5.8
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;22;5.5
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;23;3.1
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;24;0.0
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;25;18.1
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;26;23.8
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;27;6.6
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;28;7.0
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;29;0.0
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2020;6;30;21.4
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;1;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;2;0.2
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;3;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;5;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;6;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;7;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;8;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;9;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;10;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;11;32.6
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;12;7.4
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;13;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;14;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;15;0.4
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;16;16.8
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;17;10.2
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;18;26.8
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;19;5.4
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;20;15.6
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;21;5.2
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;22;27.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;23;15.6
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;24;18.8
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;25;0.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;26;3.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;27;0.2
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;28;51.4
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;29;15.0
340031;General Freire, Curicó Ad.;34&deg 58' 10'' S;229;2020;6;30;8.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;1;0.2
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;2;8.8
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;3;0.2
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;4;0.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;5;0.2
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;6;2.8
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;7;0.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;8;3.2
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;9;0.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;10;0.6
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;11;29.2
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;12;0.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;13;0.4
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;14;0.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;15;23.6
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;16;9.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;17;9.4
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;18;48.4
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;19;0.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;20;14.6
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;21;1.8
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;22;3.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;23;23.2
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;24;11.2
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;25;0.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;26;6.4
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;27;8.8
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;28;23.6
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;29;23.4
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 9'' S;155;2020;6;30;6.4
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;1;0.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;2;10.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;3;0.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;4;0.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;5;0.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;6;5.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;7;0.8
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;8;5.6
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;9;0.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;10;3.6
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;11;52.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;12;0.2
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;13;0.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;14;0.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;15;9.4
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;16;17.4
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;17;29.2
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;18;51.6
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;19;1.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;20;17.8
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;21;6.6
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;22;4.4
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;23;12.2
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;24;12.2
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;25;0.0
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;26;17.4
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;27;17.8
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;28;42.2
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;29;9.6
360019;Carriel Sur, Concepción Ap.;36&deg 46' 50'' S;13;2020;6;30;18.8
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;1;0.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;2;13.5
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;3;0.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;4;0.1
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;5;0.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;6;4.7
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;7;0.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;8;2.1
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;9;0.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;10;4.7
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;11;46.5
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;12;0.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;13;0.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;14;0.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;15;9.8
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;16;6.3
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;17;26.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;18;44.8
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;19;1.6
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;20;10.8
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;21;4.9
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;22;2.2
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;23;6.6
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;24;0.5
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;25;0.6
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;26;8.6
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;27;24.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;28;39.5
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;29;15.9
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2020;6;30;10.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;1;6.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;2;1.4
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;3;0.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;4;0.2
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;5;0.0
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;6;10.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;7;4.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;8;5.7
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;9;0.2
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;10;4.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;11;26.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;12;2.6
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;13;0.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;14;0.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;15;6.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;16;4.2
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;17;12.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;18;22.7
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;19;1.2
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;20;15.7
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;21;2.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;22;3.9
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;23;10.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;24;0.7
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;25;2.9
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;26;5.4
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;27;5.9
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;28;12.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;29;13.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2020;6;30;3.7
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;1;13.0
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;2;1.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;3;0.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;4;0.0
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;5;0.0
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;6;10.6
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;7;18.6
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;8;2.4
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;9;70.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;10;50.0
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;11;18.4
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;12;1.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;13;0.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;14;0.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;15;6.4
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;16;11.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;17;37.8
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;18;13.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;19;12.0
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;20;21.8
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;21;15.8
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;22;10.8
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;23;3.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;24;5.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;25;12.4
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;26;39.6
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;27;18.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;28;5.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;29;8.0
390006;Pichoy, Valdivia Ad.;39&deg 39' 24'' S;18;2020;6;30;11.4
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;1;9.4
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;2;3.6
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;3;0.2
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;4;0.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;5;0.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;6;12.2
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;7;25.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;8;0.8
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;9;18.2
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;10;32.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;11;8.8
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;12;0.8
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;13;0.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;14;0.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;15;4.6
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;16;5.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;17;19.4
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;18;9.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;19;25.4
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;20;21.2
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;21;8.8
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;22;10.4
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;23;4.8
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;24;0.4
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;25;8.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;26;13.4
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;27;15.2
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;28;1.6
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;29;2.4
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 52'' S;61;2020;6;30;18.6
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;1;8.8
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;2;0.4
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;3;0.0
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;4;0.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;5;0.0
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;6;11.8
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;7;27.0
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;8;6.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;9;22.4
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;10;23.4
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;11;13.0
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;12;3.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;13;0.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;14;0.0
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;15;2.6
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;16;0.4
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;17;10.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;18;8.6
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;19;15.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;20;12.6
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;21;4.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;22;8.6
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;23;2.8
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;24;4.6
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;25;7.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;26;2.4
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;27;4.0
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;28;0.4
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;29;0.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 51'' S;87;2020;6;30;3.6
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;1;16.4
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;2;0.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;3;0.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;4;0.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;5;0.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;6;17.6
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;7;23.4
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;8;15.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;9;34.4
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;10;29.2
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;11;29.2
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;12;0.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;13;1.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;14;0.2
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;15;3.4
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;16;0.2
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;17;14.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;18;37.6
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;19;21.8
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;20;13.8
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;21;2.6
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;22;24.8
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;23;2.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;24;1.2
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;25;2.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;26;0.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;27;0.4
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;28;0.6
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;29;0.2
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2020;6;30;1.8
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;1;5.2
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;2;0.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;3;0.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;4;0.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;5;0.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;6;4.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;7;5.5
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;8;3.2
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;9;16.6
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;10;12.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;11;8.4
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;12;0.2
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;13;0.9
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;14;0.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;15;0.2
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;16;0.1
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;17;4.2
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;18;18.1
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;19;13.2
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;20;5.1
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;21;1.3
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;22;5.8
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;23;2.3
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;24;0.5
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;25;0.8
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;26;0.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;27;0.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;28;1.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;256;2020;6;29;0.0
