180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;01;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;02;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;03;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;04;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;05;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;06;2.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;07;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;08;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;09;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;10;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;11;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;12;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;13;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;14;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;15;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;16;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;17;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;18;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;19;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;20;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;21;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;22;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;23;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;24;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;25;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;26;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;27;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;28;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;29;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2013;09;30;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;01;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;02;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;03;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;04;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;05;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;06;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;07;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;08;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;09;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;10;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;11;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;12;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;13;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;14;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;15;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;16;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;17;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;18;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;19;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2013;09;20;0.0
