CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;SumaDiaria
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;01;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;02;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;03;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;04;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;05;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;06;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;07;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;08;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;09;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;10;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;11;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;12;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;13;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;14;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;15;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;16;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;17;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;18;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;19;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;20;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;21;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;22;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;23;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;24;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;25;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;26;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;27;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;28;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;29;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;30;0.0
180005;Chacalluta, Arica Ap.;18&deg 21' 20'' S;50;2021;05;31;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;01;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;02;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;03;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;04;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;05;2.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;06;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;07;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;08;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;09;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;10;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;11;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;12;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;13;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;14;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;15;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;16;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;17;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;18;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 57'' S;48;2021;05;19;0.0
