CodigoNacional;NombreEstacion;Latitud;Altura;A�o;Mes;Dia;SumaDiaria
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;15;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;16;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;17;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;18;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;19;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;20;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;21;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;22;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;23;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;24;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;25;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;26;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;27;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;28;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;29;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;30;0.0
200006;Diego Aracena Iquique Ap.;20&deg 32' 23'' S;52;2018;12;31;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;1;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;2;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;3;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;4;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;5;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;6;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;7;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;8;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;9;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;10;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;11;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;12;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;13;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;14;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;15;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;16;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;17;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;18;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;19;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;20;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;21;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;22;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;23;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;24;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;25;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;26;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;27;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;28;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;29;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;30;0.0
220002;El Loa, Calama Ad.;22&deg 29' 43'' S;2293;2018;12;31;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;1;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;2;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;3;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;4;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;5;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;6;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;7;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;8;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;9;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;10;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;11;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;12;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;13;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;14;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;15;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;16;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;17;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;18;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;19;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;20;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;21;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;22;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;23;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;24;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;25;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;26;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;27;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;28;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;29;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;30;0.0
230001;Cerro Moreno  Antofagasta  Ap.;23&deg 27' 1'' S;113;2018;12;31;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;1;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;2;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;3;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;4;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;5;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;6;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;7;24.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;8;9.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;9;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;10;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;11;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;12;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;13;0.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;14;2.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;15;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;16;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;17;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;18;0.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;19;2.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;20;9.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;21;1.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;22;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;23;2.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;24;1.6
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;25;10.4
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;26;2.8
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;27;25.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;28;1.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;29;0.2
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;30;0.0
270001;Mataveri  Isla de Pascua Ap.;27&deg 9' 38'' S;48;2018;12;31;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;1;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;2;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;3;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;4;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;5;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;6;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;7;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;8;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;9;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;10;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;11;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;12;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;13;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;14;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;15;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;16;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;17;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;18;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;19;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;20;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;21;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;22;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;23;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;24;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;25;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;26;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;27;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;28;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;29;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;30;0.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 50'' S;204;2018;12;31;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;1;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;2;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;3;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;4;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;5;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;6;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;7;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;8;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;9;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;10;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;11;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;12;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;13;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;14;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;15;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;16;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;17;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;18;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;19;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;20;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;21;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;22;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;23;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;24;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;25;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;26;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;27;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;28;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;29;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;30;0.0
290004;La Florida, La Serena Ad.;29&deg 55' 3'' S;142;2018;12;31;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;1;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;2;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;3;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;4;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;5;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;6;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;7;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;8;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;9;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;10;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;11;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;12;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;13;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;14;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;15;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;16;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;17;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;18;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;19;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;20;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;21;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;22;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;23;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;24;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;25;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;26;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;27;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;28;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;29;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;30;0.0
330007;Rodelillo, Ad.;33&deg 4' 6'' S;330;2018;12;31;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;1;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;2;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;3;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;4;2.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;5;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;6;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;7;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;8;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;9;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;10;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;11;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;12;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;13;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;14;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;15;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;16;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;17;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;18;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;19;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;20;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;21;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;22;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;23;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;24;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;25;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;26;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;27;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;28;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;29;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;30;0.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2018;12;31;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;1;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;2;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;3;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;4;1.1
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;5;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;6;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;7;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;8;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;9;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;10;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;11;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;12;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;13;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;14;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;15;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;16;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;17;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;18;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;19;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;20;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;21;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;22;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;23;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;24;0.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2018;12;25;0.0
